#CODE                                                       ;SED+EMF ;EMF;SWMH;OTHER;SED;VANILLA
Germania                                                    ;Germania;Germania;;;;
no_lucky_desc                                               ;        ;AI bonus for nomad Lucky Rulers.;;;;
no_lucky_1                                                  ;        ;Lucky Warhorse Stables;;;;
#zz~emf_no_cooldowns.csv;;;;;
#zz~emf_nde.csv;;;;;
#zz~emf_mr.csv;;;;;
#zz~emf_lucky.csv;;;;;
#zz~emf_laws.csv;;;;;
#zz~emf_intrigue.csv;;;;;
#zz~emf_imperial.csv;;;;;
ca_imperial_dec_1                                           ;        ;Imperial Decay;;;;
ca_imperial_dec_2                                           ;        ;Imperial Decay;;;;
ca_imperial_dec_3                                           ;        ;Imperial Decay;;;;
ca_imperial_dec_4                                           ;        ;Imperial Decay;;;;
ca_imperial_dec_5                                           ;        ;Imperial Decay;;;;
ca_imperial_dec_6                                           ;        ;Imperial Decay;;;;
ca_imperial_dec_7                                           ;        ;Imperial Decay;;;;
ca_imperial_dec_8                                           ;        ;Imperial Decay;;;;
ca_imperial_dec_desc                                        ;The decay and corruption within the imperial government has reduced its effectiveness at recruiting and maintaining a standing army.;The decay and corruption within the Imperial government has reduced its effectiveness at recruiting and maintaining a standing army.;;;;
#zz~emf_holy_orders.csv;;;;;
d_arsiyah                                                   ;        ;Arsiyah;;;;
d_arsiyah_adj                                               ;        ;Arsiyah;;;;
d_saqaliba                                                  ;        ;Saqaliba;;;;
d_saqaliba_adj                                              ;Saqaliba;Saqlabi;;;;
#zz~emf_historical.csv;;;;;
#zz~emf_gender_eq.csv;;;;;
#zz~emf_feudalizer.csv;;;;;
#zz~emf_faction.csv;;;;;
#zz~emf_empires.csv;;;;;
#zz~emf_dynlevy.csv;;;;;
#zz~emf_decadence.csv;;;;;
#zz~emf_debug.csv;;;;;
#zz~emf_customizer.csv;;;;;
#zz~emf_cta.csv;;;;;
#zz~emf_crusade.csv;;;;;
#zz~emf_crier.csv;;;;;
#zz~emf_core.csv;;;;;
ERA_CHAR_INFO_122                                           ;        ; ; ;;;
k_emf_saxon_england                                         ;        ;!CoA: Saxon England;;;;
k_emf_saxon_england_adj                                     ;        ;;;;;
k_emf_norman_england                                        ;        ;!CoA: Norman England;;;;
k_emf_norman_england_adj                                    ;        ;;;;;
k_emf_english_england                                       ;        ;!CoA: Default England;;;;
k_emf_english_england_adj                                   ;        ;;;;;
k_emf_barcelona_aragon                                      ;        ;!CoA: de Barcelona Aragon;;;;
k_emf_barcelona_aragon_adj                                  ;        ;;;;;
e_hre_french                                                ;Holy Roman Empire;Saint-Empire Romain;;;;
e_hre_french_adj                                            ;Imperial;Impérial;;;;
#zz~emf_cb.csv;;;;;
#zz~emf_buildings.csv;;;;;
#zz~emf_autolander.csv;;;;;
#zz~emf_ambitions.csv;;;;;
#zz~emf_adventurer.csv;;;;;
#zz~VIET_Traits.csv;;;;;
#zz~VIET_Bookmarks.csv;;;;;
BM_SCOURGE_OF_GOD                                           ;        ;Scourge of God;;;;
BM_SCOURGE_OF_GOD_DESC                                      ;        ;From the East they came, ruthless and without mercy: strange men, dressed in exotic armor and speaking in guttural tongues that none understood. Rumors carried across the Silk Road and the Indian Ocean have told of how Genghis Khan and his invincible Mongol hordes shattered the greatest empires of the known world, from Cathay to Persia. Though Genghis Khan is now dead, the sons and grandsons of Genghis intend to continue his conquests. They have their eyes upon Europe and the rest of the Middle East, and the entire world may be united under the banner of Genghis… if his descendants do not end up fighting among themselves, that is. Perhaps the end of days has finally come at last, a punishment for the sins of the wicked… or perhaps this is God’s greatest test yet for the faithful.;;;;
BM_OSMANS_DREAM                                             ;        ;Osman’s Dream;;;;
BM_OSMANS_DREAM_DESC                                        ;With the breakup of the Sultanate of Rum and the decline of the Byzantine Empire, several warlords in Anatolia seek fame and glory in the ensuing power vacuum. Foremost among them is Osman, a pious and brave man. According to a dream he had many, many years ago, great things are in store for Osman and his dynasty. They might even conquer great Constantinople one day. But the journey to Constantinople won’t be easy, and the Byzantine Empire, which has resisted attack after attack for almost a thousand years, will not go down without a fight.;With the breakup of the Sultanate of the Rum and the decline of the Byzantine Empire, several warlords in Anatolia seek fame and glory in the ensuing power vacuum. Foremost among them is Osman, a pious and brave man. According to a dream he had many, many years ago, great things are in store for Osman and his dynasty. They might even conquer great Constantinople one day. But the journey to Constantinople won’t be easy, and the Byzantine Empire, which has resisted attack after attack for almost a thousand years, will not go down without a fight.;;;;
BM_KHITAN                                                   ;        ;The Khitan;;;;
BM_KHITAN_DESC                                              ;For more than two centuries, the Khitan were the rightful rulers of northern China, perfectly balancing their traditional, nomadic way of life, and the urbane, sophisticated culture of their Chinese subjects. However, overthrown by their Jurchen vassals in the early years of the 12th century, remnants of the once-great Khitan have fled to Central Asia, where they seek to re-create their imperial splendor. Having just defeated the once-mighty Karakhanids and the Seljuks, the Khitan now have a foothold in the region. Will they continue their conquests, spreading their Sinicized nomadic culture and their Buddhist faith, or will they settle down, content with re-creating their Chinese empire in Central Asia? All that is certain is that the Khitan are not the first horde to appear suddenly from the far east, nor will they be the last.;For more than two centuries, the Khitan were the rightful rulers of northern China, perfectly balancing their traditional, nomadic way of life, and the urbane, sophisticated culture of their Chinese subjects. However, overthrown by their Jurchen vassals in the early years of the 12th century, remnants of the once-great Khitan have fled to Central Asia, where they seek to re-create their imperial splendor. Having just defeated the once-mighty Kara-Khanids and the Seljuks, the Khitan now have a foothold in the region. Will they continue their conquests, spreading their Sinicized nomadic culture and their Buddhist faith, or will they settle down, content with re-creating their Chinese empire in Central Asia? All that is certain is that the Khitan are not the first horde to appear suddenly from the far east, nor will they be the last.;;;;
#zy~PB_war_checks.csv;;;;;
#zy~PB_various.csv;;;;;
#zy~PB_tournaments.csv;;;;;
#zy~PB_titles.csv;;;;;
e_italy                                                     ;        ;Italia;Italia;;Italy;Italia
e_italy_adj                                                 ;        ;Italian;Italiano;;Italian;Italian
e_abyssinia                                                 ;        ;Abyssinia;;;Abyssinia;Abyssinia
