#CODE                                 ;SED     ;SWMH;OTHER;VANILLA
#CODE,ENGLISH,FRENCH,GERMAN,,SPANISH,,,,,,,,,x;;;;
c_aachen_adj                          ;        ;Aachen;;
c_uzens_adj_khazar                    ;        ;Qaraösenian;;
c_uzens_adj_khitan                    ;        ;Qaraösenian;;
c_uzens_adj_kirghiz                   ;        ;Qaraösenian;;
c_uzens_adj_mongol                    ;        ;Qaraösenian;;
c_uzens_adj_oghuz                     ;        ;Qaraösenian;;
c_uzens_adj_pecheneg                  ;        ;Qaraösenian;;
c_uzens_adj_turkish                   ;        ;Qaraösenian;;
c_uzens_adj_turkmen                   ;        ;Qaraösenian;;
c_uzens_adj_uyghur                    ;        ;Qaraösenian;;
c_vaiga_adj                           ;        ;Vaigan;;
c_valais_adj                          ;Valais  ;Valais;;Valaisian
c_valassina_adj                       ;        ;Valassina;;
c_valenciennes_adj                    ;        ;Valenciennes;;
c_valentinois_adj                     ;        ;Valentinois;;
c_valois_adj                          ;        ;Valoisan;;
c_valona_adj                          ;Valona  ;Valonian;;
c_valona_adj_arberian                 ;Vlorë   ;Vlorësian;;
c_valona_adj_central_italian          ;Valona  ;Valonian;;
c_valona_adj_corsican                 ;Valona  ;Valonian;;
c_valona_adj_dalmatian                ;Valona  ;Valonian;;
c_valona_adj_greek                    ;Aulon   ;Aulonian;;
c_valona_adj_italian                  ;Valona  ;Valonian;;
c_valona_adj_ligurian                 ;Valona  ;Valonian;;
c_valona_adj_neapolitan               ;Valona  ;Valonian;;
c_valona_adj_oghuz                    ;Vlorë   ;Avlonyan;;
c_valona_adj_sardinian                ;Valona  ;Valonian;;
c_valona_adj_sicilian                 ;Valona  ;Valonian;;
c_valona_adj_southern_italian         ;Valona  ;Valonian;;
c_valona_adj_turkish                  ;Vlorë   ;Avlonyan;;
c_valona_adj_turkmen                  ;Vlorë   ;Avlonyan;;
c_valona_adj_tuscan                   ;Valona  ;Valonian;;
c_valona_adj_venetian                 ;Valona  ;Valonian;;
c_vanand_adj                          ;Vanandian;Vanandian;;
c_vanand_adj_andalusian_arabic        ;Kars    ;Qarsian;;
c_vanand_adj_bedouin_arabic           ;Kars    ;Qarsian;;
c_vanand_adj_egyptian_arabic          ;Kars    ;Qarsian;;
c_vanand_adj_georgian                 ;Kars    ;Karsian;;
c_vanand_adj_greek                    ;Kars    ;Karsean;;
c_vanand_adj_kurdish                  ;Kars    ;Qersian;;
c_vanand_adj_levantine_arabic         ;Kars    ;Qarsian;;
c_vanand_adj_maghreb_arabic           ;Kars    ;Qarsian;;
c_vanand_adj_oghuz                    ;Kars    ;Qársian;;
c_vanand_adj_sicilian_arabic          ;Kars    ;Qarsian;;
c_vanand_adj_turkish                  ;Kars    ;Qársian;;
c_vanand_adj_turkmen                  ;Kars    ;Qársian;;
c_varais_adj                          ;        ;Varai;;Burgundian
c_varazdin_adj                        ;        ;Zagorjean;;
c_varazdin_adj_alan                   ;        ;Varasdinionan;;
c_varazdin_adj_arberian               ;        ;Varasdinionan;;
c_varazdin_adj_armenian               ;        ;Varasdinionan;;
c_varazdin_adj_central_italian        ;        ;Varasdinense;;
c_varazdin_adj_corsican               ;        ;Varasdinense;;
c_varazdin_adj_georgian               ;        ;Varasdinionan;;
c_varazdin_adj_german                 ;        ;Warasdinische;;
c_varazdin_adj_greek                  ;        ;Varasdinionan;;
c_varazdin_adj_hungarian              ;        ;Varasdian;;
c_varazdin_adj_italian                ;        ;Varasdinense;;
c_varazdin_adj_ligurian               ;        ;Varasdinense;;
c_varazdin_adj_neapolitan             ;        ;Varasdinense;;
c_varazdin_adj_sardinian              ;        ;Varasdinense;;
c_varazdin_adj_sicilian               ;        ;Varasdinense;;
c_varazdin_adj_southern_italian       ;        ;Varasdinense;;
c_varazdin_adj_tuscan                 ;        ;Varasdinense;;
c_varazdin_adj_venetian               ;        ;Varasdinense;;
c_varazhnunik_adj                     ;        ;Varažnuniki;;
c_varazhnunik_adj_georgian            ;        ;Amberdian;;
c_vaspurakan_adj_andalusian_arabic    ;Van     ;Vanian;;
c_vaspurakan_adj_bedouin_arabic       ;Van     ;Vanian;;
c_vaspurakan_adj_egyptian_arabic      ;Van     ;Vanian;;
c_vaspurakan_adj_greek                ;Vaasprakania;Vaasprakanian;;
c_vaspurakan_adj_kurdish              ;Van     ;Wanian;;
c_vaspurakan_adj_levantine_arabic     ;Van     ;Vanian;;
c_vaspurakan_adj_maghreb_arabic       ;Van     ;Vanian;;
c_vaspurakan_adj_oghuz                ;Van     ;Vanian;;
c_vaspurakan_adj_sicilian_arabic      ;Van     ;Vanian;;
c_vaspurakan_adj_turkish              ;Van     ;Vanian;;
c_vaspurakan_adj_turkmen              ;Van     ;Vanian;;
c_vaud_adj                            ;Vaud    ;Vaud;;Vaudois
c_vaudemont_adj                       ;        ;Vaudémont;;
c_veglia_adj                          ;Krk     ;Krku;;Veglian
c_veglia_adj_bavarian                 ;        ;Veglian;;
c_veglia_adj_central_italian          ;        ;Veglian;;
c_veglia_adj_corsican                 ;        ;Veglian;;
c_veglia_adj_crimean_gothic           ;        ;Kyrikonan;;
c_veglia_adj_dutch                    ;        ;Veglian;;
c_veglia_adj_franconian               ;        ;Veglian;;
c_veglia_adj_german                   ;        ;Veglian;;
c_veglia_adj_greek                    ;        ;Kyrikonan;;
c_veglia_adj_italian                  ;        ;Veglian;;
c_veglia_adj_ligurian                 ;        ;Veglian;;
c_veglia_adj_low_frankish             ;        ;Veglian;;
c_veglia_adj_low_german               ;        ;Veglian;;
c_veglia_adj_low_saxon                ;        ;Veglian;;
c_veglia_adj_neapolitan               ;        ;Veglian;;
c_veglia_adj_roman                    ;        ;Curictan;;
c_veglia_adj_sardinian                ;        ;Veglian;;
c_veglia_adj_sicilian                 ;        ;Veglian;;
c_veglia_adj_southern_italian         ;        ;Veglian;;
c_veglia_adj_swabian                  ;        ;Veglian;;
c_veglia_adj_thuringian               ;        ;Veglian;;
c_veglia_adj_tuscan                   ;        ;Veglian;;
c_veglia_adj_venetian                 ;        ;Veglian;;
c_velay_adj                           ;        ;Velai;;
c_velbazhd_adj                        ;        ;Velbazhdi;;
c_velbazhd_adj_alan                   ;        ;Pautalian;;
c_velbazhd_adj_arberian               ;        ;Pautalian;;
c_velbazhd_adj_armenian               ;        ;Pautalian;;
c_velbazhd_adj_georgian               ;        ;Pautalian;;
c_velbazhd_adj_greek                  ;        ;Pautalian;;
c_velbazhd_adj_oghuz                  ;        ;Küstendilan;;
c_velbazhd_adj_turkish                ;        ;Küstendilan;;
c_velbazhd_adj_turkmen                ;        ;Küstendilan;;
c_veliky_ustug_adj                    ;Veliky Ustyug;Veliky Ustyug;;Veliky Ustugian
c_venaissin_adj                       ;Venaissin;Venaissin;;Venaissinian
c_venezia_adj                         ;Venetian;Venezia;;Venezian
c_ventadour_adj                       ;        ;Ventadour;;
c_ventimiglia_adj                     ;Ventimiglian;Ventimiglia;;
c_vercelli_adj                        ;        ;Vercelli;;
c_verdun_adj                          ;Verdun  ;Verdun;;Verdunian
c_veria_adj                           ;Veria   ;Verroian;;
c_veria_adj_bulgarian                 ;        ;Berian;;
c_veria_adj_oghuz                     ;        ;Karaferyan;;
c_veria_adj_serbian                   ;        ;Berian;;
c_veria_adj_turkish                   ;        ;Karaferyan;;
c_veria_adj_turkmen                   ;        ;Karaferyan;;
c_verona_adj                          ;Veronese;Verona;;Veronian
c_vertus_adj                          ;        ;Vertus;;
c_vesoul_adj                          ;Vesoul  ;Vesoul;;Burgundian
c_vestfold_adj                        ;Vestfold;Vestfoldr;;Vestfolder
c_vianden_adj                         ;        ;Vianden;;
c_vicenza_adj                         ;Vicentine;Vicenza;;
c_vidin_adj                           ;Vidin   ;Vidinan;;Vidinian
c_vidin_adj_alan                      ;        ;Bononian;;
c_vidin_adj_arberian                  ;        ;Bononian;;
c_vidin_adj_armenian                  ;        ;Bononian;;
c_vidin_adj_georgian                  ;        ;Bononian;;
c_vidin_adj_greek                     ;        ;Bononian;;
c_vidin_adj_hungarian                 ;        ;Bodonyan;;
c_vidin_adj_romanian                  ;        ;Diiuan;;
c_viipuri_adj                         ;Vyborgian;Viipuri;;
c_viseu_adj                           ;        ;Viseense;;
c_vitebsk_adj                         ;Vitebsk ;Vitebsk;;Vitebskian
c_vithynion_adj                       ;Bithynian;Bithynian;;
c_vithynion_adj_central_italian       ;Claudiopolitan;Claudiopolitan;;
c_vithynion_adj_corsican              ;Claudiopolitan;Claudiopolitan;;
c_vithynion_adj_dalmatian             ;Claudiopolitan;Claudiopolitan;;
c_vithynion_adj_frankish              ;Claudiopolitan;Claudiopolitan;;
c_vithynion_adj_italian               ;Claudiopolitan;Claudiopolitan;;
c_vithynion_adj_ligurian              ;Claudiopolitan;Claudiopolitan;;
c_vithynion_adj_neapolitan            ;Claudiopolitan;Claudiopolitan;;
c_vithynion_adj_norman                ;Claudiopolitan;Claudiopolitan;;
c_vithynion_adj_oghuz                 ;Bolu    ;Bólían;;
c_vithynion_adj_sardinian             ;Claudiopolitan;Claudiopolitan;;
c_vithynion_adj_sicilian              ;Claudiopolitan;Claudiopolitan;;
c_vithynion_adj_southern_italian      ;Claudiopolitan;Claudiopolitan;;
c_vithynion_adj_turkish               ;Bolu    ;Bólían;;
c_vithynion_adj_turkmen               ;Bolu    ;Bólían;;
c_vithynion_adj_tuscan                ;Claudiopolitan;Claudiopolitan;;
c_vithynion_adj_venetian              ;Claudiopolitan;Claudiopolitan;;
c_vivers_adj                          ;        ;Vivarés;;
c_vladimir_adj                        ;Vladimir;Vladimir;;Vladimiran
c_vladimir_volynsky_adj               ;Volodymyr-Volynsky;Vladimir-Volynskiy;;Vladimir Volynskyan
c_vodamayutja                         ;Budaun  ;Vodamayuta;;Vodamayutja
c_vodamayutja_adj                     ;Budaun  ;Vodamayuti;;Vodamayutjan
c_vodica_adj                          ;        ;Vodican;;
c_vologda_adj                         ;Vologda ;Vologda;;Vologdan
c_volokolamsk_adj                     ;        ;Volok Lamskiy;;
c_vorotynsk_adj                       ;Vorotynsk;Vorotynsk;;Vorotynskian
c_votyaki_adj                         ;Izh     ;Otšian;;Votyakian
c_votyaki_adj_avar                    ;        ;Ijian;;
c_votyaki_adj_bashkir                 ;        ;Ijian;;
c_votyaki_adj_bohemian                ;        ;Ižish;;
c_votyaki_adj_bolghar                 ;        ;Ijian;;
c_votyaki_adj_bosnian                 ;        ;Ižish;;
c_votyaki_adj_bulgarian               ;        ;Ižish;;
c_votyaki_adj_carantanian             ;        ;Ižish;;
c_votyaki_adj_croatian                ;        ;Ižish;;
c_votyaki_adj_cuman                   ;        ;Ijian;;
c_votyaki_adj_karluk                  ;        ;Ijian;;
c_votyaki_adj_khazar                  ;        ;Ijian;;
c_votyaki_adj_khitan                  ;        ;Ijian;;
c_votyaki_adj_kirghiz                 ;        ;Ijian;;
c_votyaki_adj_mongol                  ;        ;Ijian;;
c_votyaki_adj_slovieni                ;        ;Ižish;;
c_votyaki_adj_oghuz                   ;        ;Ijian;;
c_votyaki_adj_pecheneg                ;        ;Ijian;;
c_votyaki_adj_polish                  ;        ;Ižish;;
c_votyaki_adj_pommeranian             ;        ;Ižish;;
c_votyaki_adj_russian                 ;        ;Ižish;;
c_votyaki_adj_serbian                 ;        ;Ižish;;
c_votyaki_adj_turkish                 ;        ;Ijian;;
c_votyaki_adj_turkmen                 ;        ;Ijian;;
c_votyaki_adj_uyghur                  ;        ;Ijian;;
c_vrbas_adj                           ;        ;Vrbasan;;
c_vrhbosna_adj                        ;Bosnian ;Bosnian;;
c_vyazma_adj                          ;Vyazma  ;Vyazma;;Vyazmian
c_wadai_adj                           ;Wadai   ;Wadai;;Wadaian
c_waddan_adj                          ;        ;Waddaní;;
c_waldburg_adj                        ;        ;Waldburg;;
c_wallen_adj                          ;        ;Wallení;;
c_wargla_adj                          ;        ;Warjílání;;
c_warwick_adj                         ;Warwickshire;Warwickshirean;;Warwickian
c_warwick_adj_danish                  ;        ;Wæringr;;
c_warwick_adj_gothic                  ;        ;Wæringr;;
c_warwick_adj_icelandic               ;        ;Wæringr;;
c_warwick_adj_norse                   ;        ;Wæringr;;
c_warwick_adj_norsegaelic             ;        ;Wæringr;;
c_warwick_adj_norwegian               ;        ;Wæringr;;
c_warwick_adj_saxon                   ;        ;Wæringisc;;
c_warwick_adj_swedish                 ;        ;Wæringr;;
c_weimar_adj                          ;Weimarian;Weimar;;Weimarian
c_werle_adj                           ;Werle   ;Werle;;Werlian
c_wertheim_adj                        ;        ;Wertheim;;
c_western_jylland_adj                 ;        ;Harthæsysælr;;
c_western_sjaelland_adj               ;        ;Wæstær Syalandr;;
c_westfriesland_adj                   ;West Frisian;Westfriesland;;Westfrieslander
c_westmorland_adj                     ;Westmorland;Westmoorish;;Westmorlander
c_westmorland_adj_breton              ;Dunoting;Dunotingian;;
c_westmorland_adj_cornish             ;Dunoting;Dunotingian;;
c_westmorland_adj_cumbric             ;Dunoting;Dunotingian;;
c_westmorland_adj_danish              ;        ;Vestmoringalandr;;
c_westmorland_adj_gothic              ;        ;Vestmoringalandr;;
c_westmorland_adj_icelandic           ;        ;Vestmoringalandr;;
c_westmorland_adj_irish               ;Dunoting;Dunotingian;;
c_westmorland_adj_norse               ;        ;Vestmoringalandr;;
c_westmorland_adj_norsegaelic         ;        ;Vestmoringalandr;;
c_westmorland_adj_norwegian           ;        ;Vestmoringalandr;;
c_westmorland_adj_saxon               ;        ;Westmoringalandisc;;
c_westmorland_adj_scottish            ;Dunoting;Dunotingian;;
c_westmorland_adj_swedish             ;        ;Vestmoringalandr;;
c_westmorland_adj_welsh               ;Dunoting;Dunotingian;;
c_wicklow_adj                         ;        ;Wicklowan;;
c_wight_adj                           ;        ;Wightish;;Wightian
c_wight_adj_welsh                     ;        ;Weithian;;
c_wiltshire_adj                       ;Wiltshire;Wiltshireish;;Wiltshirian
c_wiltshire_adj_breton                ;Old Sarum;Gradawcian;;
c_wiltshire_adj_cornish               ;Old Sarum;Gradawcian;;
c_wiltshire_adj_cumbric               ;Old Sarum;Gradawcian;;
c_wiltshire_adj_danish                ;Wilton  ;Wiltunr;;
c_wiltshire_adj_gothic                ;Wilton  ;Wiltunr;;
c_wiltshire_adj_icelandic             ;Wilton  ;Wiltunr;;
c_wiltshire_adj_irish                 ;Old Sarum;Gradawcian;;
c_wiltshire_adj_norse                 ;Wilton  ;Wiltunr;;
c_wiltshire_adj_norsegaelic           ;Wilton  ;Wiltunr;;
c_wiltshire_adj_norwegian             ;Wilton  ;Wiltunr;;
c_wiltshire_adj_saxon                 ;Wilton  ;Wiltunisc;;
c_wiltshire_adj_scottish              ;Old Sarum;Gradawcian;;
c_wiltshire_adj_swedish               ;Wilton  ;Wiltunr;;
c_wiltshire_adj_welsh                 ;Old Sarum;Gradawcian;;
c_winchester_adj                      ;Hampshire;Hamptonshireish;;Winchesterian
c_winchester_adj_breton               ;Winchester;Gwynntguican;;
c_winchester_adj_cornish              ;Winchester;Gwynntguican;;
c_winchester_adj_cumbric              ;Winchester;Gwynntguican;;
c_winchester_adj_danish               ;Southampton;Hamtunr;;
c_winchester_adj_english              ;Winchester;Winchestian;;
c_winchester_adj_gothic               ;Southampton;Hamtunr;;
