#CODE                                   ;SED2    ;SWMH;OTHER;SED1;VANILLA
#CombatUpdate.csv;;
#India.csv;;
no_composite_bow_crafter_2              ;        ;;;;Composite Bow
no_composite_bow_crafter_3              ;        ;;;;Composite Bow
no_composite_bow_crafter_4              ;        ;;;;Composite Bow
no_composite_bow_crafter_5              ;        ;;;;Composite Bow
no_composite_bow_crafter_6              ;        ;;;;Composite Bow
no_composite_bow_crafter_7              ;        ;;;;Composite Bow
no_composite_bow_crafter_8              ;        ;;;;Composite Bow
no_composite_bow_crafter_desc           ;        ;;;;Crafted from bamboo, horn and sinew, small composite bows are agile enough to be used effectively on horseback.
no_lamellar_armor_crafter_1             ;        ;;;;Lamellar Armor Crafter
no_lamellar_armor_crafter_2             ;        ;;;;Lamellar Armor Crafter
no_lamellar_armor_crafter_3             ;        ;;;;Lamellar Armor Crafter
no_lamellar_armor_crafter_4             ;        ;;;;Lamellar Armor Crafter
no_lamellar_armor_crafter_5             ;        ;;;;Lamellar Armor Crafter
no_lamellar_armor_crafter_6             ;        ;;;;Lamellar Armor Crafter
no_lamellar_armor_crafter_7             ;        ;;;;Lamellar Armor Crafter
no_lamellar_armor_crafter_8             ;        ;;;;Lamellar Armor Crafter
no_lamellar_armor_crafter_desc          ;        ;;;;Rectangular leather pieces are laced together to form a sturdy armor.
no_ger_crafter_1                        ;        ;;;;Ger Crafter
no_ger_crafter_2                        ;        ;;;;Ger Crafter
no_ger_crafter_3                        ;        ;;;;Ger Crafter
no_ger_crafter_4                        ;        ;;;;Ger Crafter
no_ger_crafter_5                        ;        ;;;;Ger Crafter
no_ger_crafter_6                        ;        ;;;;Ger Crafter
no_ger_crafter_7                        ;        ;;;;Ger Crafter
no_ger_crafter_8                        ;        ;;;;Ger Crafter
no_ger_crafter_desc                     ;        ;;;;The majority of the residences in the steppe consists of felt huts known as gers.
no_camel_breeder_1                      ;        ;;;;Camel Breeder
no_camel_breeder_2                      ;        ;;;;Camel Breeder
no_camel_breeder_3                      ;        ;;;;Camel Breeder
no_camel_breeder_4                      ;        ;;;;Camel Breeder
no_camel_breeder_5                      ;        ;;;;Camel Breeder
no_camel_breeder_6                      ;        ;;;;Camel Breeder
no_camel_breeder_7                      ;        ;;;;Camel Breeder
no_camel_breeder_8                      ;        ;;;;Camel Breeder
no_camel_breeder_desc                   ;        ;;;;The camel breeder makes sure that there is a steady supply of sturdy camels.
no_minority_shrine_1                    ;        ;;;;Minority Shrines
no_minority_shrine_2                    ;        ;;;;Minority Shrines
no_minority_shrine_3                    ;        ;;;;Minority Shrines
no_minority_shrine_4                    ;        ;;;;Minority Shrines
no_minority_shrine_5                    ;        ;;;;Minority Shrines
no_minority_shrine_6                    ;        ;;;;Minority Shrines
no_minority_shrine_7                    ;        ;;;;Minority Shrines
no_minority_shrine_8                    ;        ;;;;Minority Shrines
no_minority_shrine_desc                 ;        ;;;;These shrines gives the oppotunity for people to worship deities of different religions.
no_gathering_hall_1                     ;        ;;;;Clan Gathering Hall
no_gathering_hall_2                     ;        ;;;;Clan Gathering Hall
no_gathering_hall_3                     ;        ;;;;Clan Gathering Hall
no_gathering_hall_4                     ;        ;;;;Clan Gathering Hall
no_gathering_hall_5                     ;        ;;;;Clan Gathering Hall
no_gathering_hall_6                     ;        ;;;;Clan Gathering Hall
no_gathering_hall_7                     ;        ;;;;Clan Gathering Hall
no_gathering_hall_8                     ;        ;;;;Clan Gathering Hall
no_gathering_hall_desc                  ;        ;;;;A meeting place for the different clans in the nomad realm to discuss various internal affairs.
no_airag_producer_1                     ;        ;;;;Airag Producer
no_airag_producer_2                     ;        ;;;;Airag Producer
no_airag_producer_3                     ;        ;;;;Airag Producer
no_airag_producer_4                     ;        ;;;;Airag Producer
no_airag_producer_5                     ;        ;;;;Airag Producer
no_airag_producer_6                     ;        ;;;;Airag Producer
no_airag_producer_7                     ;        ;;;;Airag Producer
no_airag_producer_8                     ;        ;;;;Airag Producer
no_airag_producer_desc                  ;        ;;;;A mild alcoholic beverage derived from mare's milk.
no_minter_1                             ;        ;;;;Minter
no_minter_2                             ;        ;;;;Minter
no_minter_3                             ;        ;;;;Minter
no_minter_4                             ;        ;;;;Minter
no_minter_5                             ;        ;;;;Minter
no_minter_6                             ;        ;;;;Minter
no_minter_7                             ;        ;;;;Minter
no_minter_8                             ;        ;;;;Minter
no_minter_desc                          ;        ;;;;The local minting of coins allows more trade to be conducted in the province.
no_camp_fortifications_1                ;        ;;;;Camp Fortifications
no_camp_fortifications_2                ;        ;;;;Camp Fortifications
no_camp_fortifications_3                ;        ;;;;Camp Fortifications
no_camp_fortifications_4                ;        ;;;;Camp Fortifications
no_camp_fortifications_5                ;        ;;;;Camp Fortifications
no_camp_fortifications_6                ;        ;;;;Camp Fortifications
no_camp_fortifications_7                ;        ;;;;Camp Fortifications
no_camp_fortifications_8                ;        ;;;;Camp Fortifications
no_camp_fortifications_desc             ;        ;;;;Small barricades have been errected around the camp to protect it from bandits and raiders.
no_elephant_camp_1                      ;        ;;;;Elephant Camp
no_elephant_camp_2                      ;        ;;;;Elephant Camp
no_elephant_camp_3                      ;        ;;;;Elephant Camp
no_elephant_camp_4                      ;        ;;;;Elephant Camp
no_elephant_camp_5                      ;        ;;;;Elephant Camp
no_elephant_camp_6                      ;        ;;;;Elephant Camp
no_elephant_camp_7                      ;        ;;;;Elephant Camp
no_elephant_camp_8                      ;        ;;;;Elephant Camp
no_elephant_camp_desc                   ;        ;;;;In the camp elephants are prepared to take part in military campaigns.
title_commander_desc                    ;        ;;;;§YCommanders§! are the only ones after the §YMarshal§! and the ruler who are allowed to command armies.
#v2_40e.csv;;
tocharian                               ;        ;;;;Tocharian
no_horse_breeder_desc                   ;        ;;;;There is always demand for fast and strong horses on the steppe.
HORDE_RETTYPE_INDIAN                    ;        ;;;;Elephant Cavalry
